|Unnamed: 0|Unnamed: 0.1|level_0|Unnamed: 0.1.1|index|Id|SepalLengthCm|SepalWidthCm|PetalLengthCm|PetalWidthCm|Species
2915|2915|2915|53|53|39|40|5.1|3.4|1.5|0.2|Iris-setosa
2916|2916|2916|117|117|84|85|5.4|3.0|4.5|1.5|Iris-versicolor
2917|2917|2917|235|235|80|81|5.5|2.4|3.8|1.1|Iris-versicolor
2918|2918|2918|462|462|25|26|None|3.0|1.6|0.2|Iris-setosa
2919|2919|2919|485|485|112|113|6.8|3.0|5.5|2.1|Iris-virginica
2920|2920|2920|97|97|30|31|4.8|3.1|1.6|0.2|Iris-setosa
2921|2921|2921|583|583|132|133|6.4|2.8|5.6|2.2|Iris-virginica
2922|2922|2922|661|661|1|2|4.9|3.0|1.4|0.2|Iris-setosa
2923|2923|2923|625|625|113|114|5.7|2.5|5.0|2.0|Iris-virginica
2924|2924|2924|270|270|20|21|5.4|3.4|1.7|0.2|Iris-setosa
2925|2925|2925|3|3|43|44|5.0|3.5|1.6|0.6|Iris-setosa
2926|2926|2926|63|63|40|41|5.0|3.5|1.3|0.3|Iris-setosa
2927|2927|2927|321|321|136|137|6.3|3.4|5.6|2.4|Iris-virginica
2928|2928|2928|245|245|96|97|5.7|2.9|4.2|1.3|Iris-versicolor
2929|2929|2929|157|157|137|138|6.4|3.1|5.5|1.8|Iris-virginica
2930|2930|2930|715|715|73|74|6.1|2.8|4.7|1.2|Iris-versicolor
2931|2931|2931|47|47|38|Allez au boulot ! :)|4.4|3.0|1.3|0.2|Iris-setosa
2932|2932|2932|274|274|0|1|5.1|3.5|1.4|0.2|Iris-setosa
2933|2933|2933|147|147|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
2934|2934|2934|147|147|50|51|7.0|3.2|4.7|1.4|Iris-versicolor
2935|2935|2935|518|518|86|87|6.7|3.1|4.7|1.5|Iris-versicolor
2936|2936|2936|35|35|32|33|5.2|4.1|1.5|0.1|Iris-setosa
2937|2937|2937|554|554|114|115|5.8|2.8|5.1|2.4|Iris-virginica
2938|2938|2938|31|31|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
2939|2939|2939|670|670|11|12|4.8|3.4|1.6|0.2|Iris-setosa
2940|2940|2940|207|207|Allez au boulot ! :)|36|5.0|3.2|1.2|0.2|Iris-setosa
2941|2941|2941|597|597|44|45|5.1|3.8|1.9|0.4|Iris-setosa
2942|2942|2942|653|653|144|145|6.7|3.3|5.7|2.5|Iris-virginica
2943|2943|2943|714|714|89|90|5.5|2.5|4.0|1.3|Iris-versicolor
2944|2944|2944|254|254|125|126|7.2|3.2|6.0|1.8|Iris-virginica
2945|2945|2945|659|659|121|122|5.6|2.8|4.9|2.0|Iris-virginica
2946|2946|2946|164|164|4|5|5.0|3.6|1.4|0.2|Iris-setosa
2947|2947|2947|341|341|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
2948|2948|2948|228|228|72|73|6.3|2.5|4.9|1.5|Iris-versicolor
2949|2949|2949|188|188|7|8|5.0|3.4|1.5|0.2|Iris-setosa
2950|2950|2950|402|402|85|86|6.0|3.4|4.5|1.6|Iris-versicolor
2951|2951|2951|537|537|131|132|7.9|3.8|6.4|2.0|Iris-virginica
2952|2952|2952|135|135|90|91|5.5|2.6|4.4|1.2|Iris-versicolor
2953|2953|2953|612|612|138|139|6.0|3.0|4.8|1.8|Iris-virginica
2954|2954|2954|658|658|64|nan|5.6|2.9|3.6|1.3|Iris-versicolor
2955|2955|2955|67|67|45|46|4.8|3.0|1.4|0.3|Iris-setosa
2956|2956|2956|493|493|12|13|4.8|3.0|1.4|0.1|Iris-setosa
2957|2957|2957|502|502|130|131|7.4|2.8|6.1|1.9|Iris-virginica
2958|2958|2958|127|127|40|41|5.0|3.5|1.3|0.3|Iris-setosa
2959|2959|2959|589|589|87|88|6.3|2.3|4.4|1.3|Iris-versicolor
2960|2960|2960|437|437|6|7|4.6|3.4|1.4|0.3|Iris-setosa
2961|2961|2961|354|354|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
2962|2962|2962|307|307|75|76|6.6|3.0|4.4|1.4|Iris-versicolor
2963|2963|2963|53|53|39|40|None|3.4|1.5|0.2|Iris-setosa
2964|2964|2964|447|447|90|91|5.5|2.6|4.4|1.2|Iris-versicolor
2965|2965|2965|351|351|2|3|4.7|3.2|1.3|0.2|Iris-setosa
2966|2966|2966|Allez au boulot ! :)|583|132|Allez au boulot ! :)|6.4|2.8|5.6|2.2|Iris-virginica
2967|2967|2967|447|447|90|91|5.5|2.6|4.4|1.2|Iris-versicolor
2968|2968|2968|405|405|65|66|6.7|3.1|4.4|1.4|Iris-versicolor
2969|2969|2969|644|644|30|31|4.8|3.1|1.6|0.2|Iris-setosa
2970|2970|2970|275|275|131|132|7.9|3.8|6.4|2.0|Iris-virginica
2971|2971|2971|315|315|2|3|None|3.2|1.3|0.2|Iris-setosa
2972|2972|2972|333|333|44|45|5.1|3.8|1.9|0.4|Iris-setosa
2973|2973|2973|343|343|11|12|4.8|3.4|1.6|0.2|Iris-setosa
2974|2974|2974|338|338|148|149|6.2|3.4|5.4|2.3|Iris-virginica
2975|2975|2975|227|227|111|112|6.4|2.7|5.3|1.9|Iris-virginica
2976|2976|2976|321|321|136|137|6.3|3.4|5.6|2.4|Iris-virginica
2977|2977|2977|78|78|144|145|6.7|3.3|5.7|2.5|Iris-virginica
2978|2978|2978|479|479|19|20|5.1|3.8|1.5|0.3|Iris-setosa
2979|2979|2979|313|313|14|15|5.8|4.0|1.2|0.2|Iris-setosa
2980|2980|2980|534|534|137|138|6.4|3.1|5.5|1.8|Iris-virginica
2981|2981|2981|588|588|111|112|6.4|2.7|5.3|1.9|Iris-virginica
2982|2982|2982|271|271|57|58|4.9|2.4|3.3|1.0|Iris-versicolor
2983|2983|2983|325|325|112|113|6.8|3.0|5.5|2.1|Iris-virginica
2984|2984|2984|224|5555555555|10|11|5.4|3.7|1.5|0.2|Iris-setosa
2985|2985|2985|111|111|37|38|4.9|3.1|1.5|0.1|Iris-setosa
2986|2986|2986|383|383|44|45|5.1|3.8|1.9|0.4|Iris-setosa
2987|2987|2987|561|561|95|96|5.7|3.0|4.2|1.2|Iris-versicolor
2988|2988|2988|311|311|69|70|5.6|2.5|3.9|1.1|Iris-versicolor
2989|2989|2989|396|396|39|40|5.1|3.4|1.5|0.2|Iris-setosa
2990|2990|2990|724|724|110|111|6.5|3.2|5.1|2.0|Iris-virginica
2991|2991|2991|310|310|137|138|6.4|3.1|5.5|1.8|Iris-virginica
2992|2992|2992|292|292|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
2993|2993|2993|252|252|27|28|5.2|3.5|1.5|0.2|Iris-setosa
2994|2994|2994|567|567|19|20|5.1|3.8|1.5|0.3|Iris-setosa
2995|2995|2995|174|174|94|95|5.6|2.7|4.2|1.3|Iris-versicolor
2996|2996|2996|416|416|77|78|6.7|3.0|5.0|1.7|Iris-versicolor
2997|2997|2997|523|523|145|146|6.7|3.0|5.2|2.3|Iris-virginica
2998|2998|2998|245|245|96|97|5.7|2.9|4.2|1.3|Iris-versicolor
2999|2999|2999|54|54|123|124|6.3|2.7|4.9|1.8|Iris-virginica
3000|3000|3000|673|673|53|54|5.5|2.3|4.0|1.3|Iris-versicolor
3001|3001|3001|57|57|113|114|5.7|2.5|5.0|2.0|Iris-virginica
3002|3002|3002|227|227|111|112|6.4|2.7|5.3|1.9|Iris-virginica
3003|3003|3003|589|589|87|88|6.3|2.3|4.4|1.3|Iris-versicolor
3004|3004|3004|225|225|83|84|6.0|2.7|5.1|1.6|Iris-versicolor
3005|3005|3005|392|392|23|24|5.1|3.3|1.7|0.5|Iris-setosa
3006|3006|3006|661|661|1|2|4.9|3.0|1.4|0.2|Iris-setosa
3007|3007|3007|602|602|23|24|5.1|3.3|1.7|0.5|Iris-setosa
3008|3008|3008|560|560|49|50|5.0|3.3|1.4|0.2|Iris-setosa
3009|3009|3009|238|238|3|4|4.6|3.1|1.5|0.2|Iris-setosa
3010|3010|3010|90|90|141|nan|6.9|3.1|5.1|2.3|Iris-virginica
3011|3011|3011|140|140|54|55|6.5|2.8|4.6|1.5|Iris-versicolor
3012|3012|3012|491|Allez au boulot ! :)|43|44|5.0|3.5|1.6|0.6|Iris-setosa
3013|3013|3013|55|55|132|133|6.4|2.8|5.6|2.2|Iris-virginica
3014|3014|3014|485|485|112|113|6.8|3.0|5.5|2.1|Iris-virginica
3015|3015|3015|466|466|63|64|6.1|2.9|4.7|1.4|Iris-versicolor
3016|3016|3016|686|686|Allez au boulot ! :)|7|4.6|3.4|1.4|0.3|Iris-setosa
3017|3017|3017|354|354|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
3018|3018|3018|472|472|44|45|5.1|3.8|1.9|0.4|Iris-setosa
3019|3019|3019|301|301|60|61|5.0|2.0|3.5|1.0|Iris-versicolor
3020|3020|3020|96|96|40|41|5.0|3.5|1.3|0.3|Iris-setosa
3021|3021|3021|21|21|108|109|6.7|2.5|5.8|1.8|Iris-virginica
3022|3022|3022|190|190|101|102|5.8|2.7|5.1|1.9|Iris-virginica
3023|3023|3023|710|710|131|132|7.9|3.8|6.4|2.0|Iris-virginica
3024|3024|3024|556|556|96|97|5.7|2.9|4.2|1.3|Iris-versicolor
3025|3025|3025|434|434|27|28|5.2|3.5|1.5|0.2|Iris-setosa
3026|3026|3026|506|506|141|142|6.9|3.1|5.1|2.3|Iris-virginica
3027|3027|3027|735|735|103|104|6.3|2.9|5.6|1.8|Iris-virginica
3028|3028|3028|111|111|37|38|4.9|3.1|1.5|0.1|Iris-setosa
3029|3029|3029|103|103|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
3030|3030|3030|439|439|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
3031|3031|3031|629|629|114|115|5.8|2.8|5.1|2.4|Iris-virginica
3032|3032|3032|233|233|63|64|6.1|2.9|4.7|1.4|Iris-versicolor
3033|3033|3033|281|281|13|14|4.3|3.0|1.1|0.1|Iris-setosa
3034|3034|3034|458|458|75|76|6.6|3.0|4.4|1.4|Iris-versicolor
3035|3035|3035|259|259|113|114|5.7|2.5|5.0|2.0|Iris-virginica
3036|3036|3036|252|252|27|28|5.2|3.5|1.5|0.2|Iris-setosa
3037|3037|3037|39|39|31|32|5.4|3.4|1.5|0.4|Iris-setosa
3038|3038|3038|137|137|74|75|6.4|2.9|4.3|1.3|Iris-versicolor
3039|3039|3039|630|630|38|39|4.4|3.0|1.3|0.2|Iris-setosa
3040|3040|3040|622|622|29|30|4.7|3.2|1.6|0.2|Iris-setosa
3041|3041|3041|Allez au boulot ! :)|465|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
3042|3042|3042|153|153|2|3|4.7|3.2|1.3|0.2|Iris-setosa
3043|3043|3043|601|601|37|38|4.9|3.1|1.5|0.1|Iris-setosa
3044|3044|3044|4|4|139|140|None|3.1|5.4|2.1|Iris-virginica
3045|3045|3045|244|244|106|107|4.9|2.5|4.5|1.7|Iris-virginica
3046|3046|3046|136|136|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
3047|3047|3047|40|40|49|nan|5.0|3.3|1.4|0.2|Iris-setosa
3048|3048|3048|305|305|146|147|6.3|2.5|5.0|1.9|Iris-virginica
3049|3049|3049|31|31|52|53|6.9|3.1|4.9|1.5|Iris-versicolor
3050|3050|3050|41|41|101|102|5.8|2.7|5.1|1.9|Iris-virginica
3051|3051|3051|188|188|7|8|5.0|3.4|1.5|0.2|Iris-setosa
3052|3052|3052|397|397|72|73|6.3|2.5|4.9|1.5|Iris-versicolor
3053|3053|3053|529|529|61|62|5.9|3.0|4.2|1.5|Iris-versicolor
3054|3054|3054|154|154|Allez au boulot ! :)|74|6.1|2.8|4.7|1.2|Iris-versicolor
3055|3055|3055|540|540|110|111|6.5|3.2|5.1|2.0|Iris-virginica
3056|3056|3056|70|70|124|125|6.7|3.3|5.7|2.1|Iris-virginica
3057|3057|3057|435|435|41|42|4.5|2.3|1.3|0.3|Iris-setosa
3058|3058|3058|71|71|5|6|5.4|3.9|1.7|0.4|Iris-setosa
3059|3059|3059|518|518|86|87|6.7|3.1|4.7|1.5|Iris-versicolor
3060|3060|3060|382|382|88|89|5.6|3.0|4.1|1.3|Iris-versicolor
3061|3061|3061|119|119|8|9|None|2.9|1.4|0.2|Iris-setosa
3062|3062|3062|289|289|68|69|6.2|2.2|4.5|1.5|Iris-versicolor
3063|3063|3063|374|374|60|61|5.0|2.0|3.5|1.0|Iris-versicolor
3064|3064|3064|117|117|84|85|5.4|3.0|4.5|1.5|Iris-versicolor
3065|3065|3065|309|309|27|28|5.2|3.5|1.5|0.2|Iris-setosa
3066|3066|3066|355|355|68|69|6.2|2.2|4.5|1.5|Iris-versicolor
3067|3067|3067|338|338|148|149|6.2|3.4|5.4|2.3|Iris-virginica
3068|3068|3068|511|511|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
3069|3069|3069|164|164|4|5|5.0|3.6|1.4|0.2|Iris-setosa
3070|3070|3070|657|657|98|99|5.1|2.5|3.0|1.1|Iris-versicolor
3071|3071|3071|265|265|70|71|5.9|3.2|4.8|1.8|Iris-versicolor
3072|3072|3072|353|353|69|70|5.6|2.5|3.9|1.1|Iris-versicolor
3073|3073|3073|151|151|119|120|6.0|2.2|5.0|1.5|Iris-virginica
3074|3074|3074|211|211|81|82|5.5|2.4|3.7|1.0|Iris-versicolor
3075|3075|3075|473|Allez au boulot ! :)|110|111|6.5|3.2|5.1|2.0|Iris-virginica
3076|3076|3076|631|631|48|49|5.3|3.7|1.5|0.2|Iris-setosa
3077|3077|3077|293|293|107|nan|7.3|2.9|6.3|1.8|Iris-virginica
3078|3078|3078|118|118|68|69|6.2|2.2|4.5|1.5|Iris-versicolor
3079|3079|3079|156|156|-44444|1|5.1|3.5|1.4|0.2|Iris-setosa
3080|3080|3080|369|369|10|11|5.4|3.7|1.5|0.2|Iris-setosa
3081|3081|3081|599|599|140|141|6.7|3.1|5.6|2.4|Iris-virginica
3082|3082|3082|464|464|130|131|7.4|2.8|6.1|1.9|Iris-virginica
3083|3083|3083|78|78|144|Allez au boulot ! :)|6.7|3.3|5.7|2.5|Iris-virginica
3084|3084|3084|270|270|20|21|5.4|3.4|1.7|0.2|Iris-setosa
3085|3085|3085|199|Allez au boulot ! :)|134|135|6.1|2.6|5.6|1.4|Iris-virginica
3086|3086|3086|678|678|48|49|5.3|3.7|1.5|0.2|Iris-setosa
3087|3087|3087|216|216|17|18|5.1|3.5|1.4|0.3|Iris-setosa
3088|3088|3088|494|494|2|3|4.7|3.2|1.3|0.2|Iris-setosa
3089|3089|3089|625|625|113|114|5.7|2.5|5.0|2.0|Iris-virginica
3090|3090|3090|388|388|105|106|7.6|3.0|6.6|2.1|Iris-virginica
3091|3091|3091|72|72|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
3092|3092|3092|748|748|23|24|5.1|3.3|1.7|0.5|Iris-setosa
3093|3093|3093|614|614|142|143|5.8|2.7|5.1|1.9|Iris-virginica
3094|3094|3094|82|82|-44444|29|5.2|3.4|1.4|0.2|Iris-setosa
3095|3095|3095|540|540|110|111|6.5|3.2|5.1|2.0|Iris-virginica
3096|3096|3096|743|743|105|106|7.6|3.0|6.6|2.1|Iris-virginica
3097|3097|3097|129|129|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
3098|3098|3098|739|739|-44444|71|5.9|3.2|4.8|1.8|Iris-versicolor
3099|3099|3099|648|648|143|144|None|3.2|5.9|2.3|Iris-virginica
3100|3100|3100|352|352|143|144|6.8|3.2|5.9|2.3|Iris-virginica
3101|3101|3101|315|315|2|3|4.7|3.2|1.3|0.2|Iris-setosa
3102|3102|3102|54|54|123|124|6.3|2.7|4.9|1.8|Iris-virginica
3103|3103|3103|301|301|60|61|5.0|2.0|3.5|1.0|Iris-versicolor
3104|3104|3104|605|605|36|37|5.5|3.5|1.3|0.2|Iris-setosa
3105|3105|3105|23|23|102|103|7.1|3.0|5.9|2.1|Iris-virginica
3106|3106|3106|325|325|112|113|6.8|3.0|5.5|2.1|Iris-virginica
3107|3107|3107|439|439|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
3108|3108|3108|617|617|130|131|7.4|2.8|6.1|1.9|Iris-virginica
3109|3109|3109|312|312|96|97|5.7|2.9|4.2|1.3|Iris-versicolor
3110|3110|3110|338|338|148|149|6.2|3.4|5.4|2.3|Iris-virginica
3111|3111|3111|446|446|127|128|6.1|3.0|4.9|1.8|Iris-virginica
3112|3112|3112|364|364|112|113|6.8|3.0|5.5|2.1|Iris-virginica
3113|3113|3113|410|410|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
3114|3114|3114|436|436|Allez au boulot ! :)|35|4.9|3.1|1.5|0.1|Iris-setosa
3115|3115|3115|617|617|130|131|7.4|2.8|6.1|1.9|Iris-virginica
3116|3116|3116|0|0|126|127|6.2|2.8|4.8|1.8|Iris-virginica
3117|3117|3117|336|336|49|50|5.0|3.3|1.4|0.2|Iris-setosa
3118|3118|3118|744|744|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
3119|3119|3119|131|131|58|59|6.6|2.9|4.6|1.3|Iris-versicolor
3120|3120|3120|646|646|-44444|119|7.7|2.6|6.9|2.3|Iris-virginica
3121|3121|3121|427|427|12|13|4.8|3.0|1.4|0.1|Iris-setosa
3122|3122|3122|352|Allez au boulot ! :)|143|144|6.8|3.2|5.9|2.3|Iris-virginica
3123|3123|3123|414|414|44|45|5.1|3.8|1.9|0.4|Iris-setosa
3124|3124|3124|136|136|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
3125|3125|3125|58|58|143|144|6.8|3.2|5.9|2.3|Iris-virginica
3126|3126|3126|53|53|39|40|5.1|3.4|1.5|0.2|Iris-setosa
3127|3127|3127|426|426|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
3128|3128|3128|483|483|39|40|5.1|3.4|1.5|0.2|Iris-setosa
3129|3129|3129|297|297|45|46|4.8|3.0|1.4|0.3|Iris-setosa
3130|3130|3130|196|196|57|58|4.9|2.4|3.3|1.0|Iris-versicolor
3131|3131|3131|35|35|32|33|5.2|4.1|1.5|0.1|Iris-setosa
3132|3132|3132|678|678|48|49|5.3|3.7|1.5|0.2|Iris-setosa
3133|3133|3133|38|38|76|77|6.8|2.8|4.8|1.4|Iris-versicolor
3134|3134|3134|Allez au boulot ! :)|429|142|143|5.8|2.7|5.1|1.9|Iris-virginica
3135|3135|3135|424|424|31|32|5.4|3.4|1.5|0.4|Iris-setosa
3136|3136|3136|428|428|116|117|6.5|3.0|5.5|1.8|Iris-virginica
3137|3137|3137|501|501|125|126|7.2|3.2|6.0|1.8|Iris-virginica
3138|3138|3138|690|690|83|84|6.0|2.7|5.1|1.6|Iris-versicolor
3139|3139|3139|380|380|14|15|5.8|4.0|1.2|0.2|Iris-setosa
3140|3140|3140|78|78|144|145|6.7|3.3|5.7|2.5|Iris-virginica
3141|3141|3141|689|689|5|6|5.4|3.9|1.7|0.4|Iris-setosa
3142|3142|3142|19|19|120|121|6.9|3.2|5.7|2.3|Iris-virginica
3143|3143|3143|517|517|123|124|6.3|2.7|4.9|1.8|Iris-virginica
3144|3144|3144|149|149|20|21|5.4|3.4|1.7|0.2|Iris-setosa
3145|3145|3145|626|626|146|147|6.3|2.5|5.0|1.9|Iris-virginica
3146|3146|3146|741|741|109|110|7.2|3.6|6.1|2.5|Iris-virginica
3147|3147|3147|609|609|75|76|6.6|3.0|4.4|1.4|Iris-versicolor
3148|3148|3148|317|317|130|131|7.4|2.8|6.1|1.9|Iris-virginica
3149|3149|3149|491|491|43|44|5.0|3.5|1.6|0.6|Iris-setosa
3150|3150|3150|497|497|35|36|5.0|3.2|1.2|0.2|Iris-setosa
3151|3151|3151|516|516|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
3152|3152|3152|354|354|82|83|5.8|2.7|3.9|1.2|Iris-versicolor
3153|3153|3153|418|418|10|11|5.4|3.7|1.5|0.2|Iris-setosa
3154|3154|3154|246|246|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
3155|3155|3155|506|506|141|142|6.9|3.1|5.1|2.3|Iris-virginica
3156|3156|3156|681|681|147|148|6.5|3.0|5.2|2.0|Iris-virginica
3157|3157|3157|623|623|129|130|7.2|3.0|5.8|1.6|Iris-virginica
3158|3158|3158|522|522|140|141|6.7|3.1|5.6|2.4|Iris-virginica
3159|3159|3159|456|456|148|149|6.2|3.4|5.4|2.3|Iris-virginica
3160|3160|3160|467|467|27|28|5.2|3.5|1.5|0.2|Iris-setosa
3161|3161|3161|596|596|49|50|5.0|3.3|1.4|0.2|Iris-setosa
3162|3162|3162|456|456|148|149|6.2|3.4|5.4|2.3|Iris-virginica
3163|3163|3163|48|48|71|72|6.1|2.8|4.0|1.3|Iris-versicolor
3164|3164|3164|46|46|115|116|6.4|3.2|5.3|2.3|Iris-virginica
3165|3165|3165|180|180|55|56|5.7|2.8|4.5|1.3|Iris-versicolor
3166|3166|3166|647|647|30|31|4.8|3.1|1.6|0.2|Iris-setosa
3167|3167|3167|367|367|107|108|7.3|2.9|6.3|1.8|Iris-virginica
3168|3168|3168|637|637|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
3169|3169|3169|474|474|86|87|6.7|3.1|4.7|1.5|Iris-versicolor
3170|3170|3170|302|302|78|79|6.0|2.9|4.5|1.5|Iris-versicolor
3171|3171|3171|283|283|36|37|5.5|3.5|1.3|0.2|Iris-setosa
3172|3172|3172|489|489|79|80|5.7|2.6|3.5|1.0|Iris-versicolor
3173|3173|3173|481|481|4|5|5.0|3.6|1.4|0.2|Iris-setosa
3174|3174|3174|469|469|32|33|5.2|4.1|1.5|0.1|Iris-setosa
3175|3175|3175|466|466|63|64|6.1|2.9|4.7|1.4|Iris-versicolor
3176|3176|3176|653|653|144|145|6.7|3.3|5.7|2.5|Iris-virginica
3177|3177|3177|402|402|85|86|6.0|3.4|4.5|1.6|Iris-versicolor
3178|3178|3178|268|268|94|95|5.6|2.7|4.2|1.3|Iris-versicolor
3179|3179|3179|351|351|2|3|4.7|3.2|1.3|0.2|Iris-setosa
3180|3180|3180|84|84|5|6|5.4|3.9|1.7|0.4|Iris-setosa
3181|3181|3181|316|316|133|134|6.3|2.8|5.1|1.5|Iris-virginica
3182|3182|3182|454|454|142|143|5.8|2.7|5.1|1.9|Iris-virginica
3183|3183|3183|65|65|57|58|4.9|2.4|3.3|1.0|Iris-versicolor
3184|3184|3184|582|582|66|67|5.6|3.0|4.5|1.5|Iris-versicolor
3185|3185|3185|676|676|66|67|5.6|3.0|4.5|1.5|Iris-versicolor
3186|3186|3186|671|671|30|31|4.8|3.1|1.6|0.2|Iris-setosa
3187|3187|3187|174|174|94|95|5.6|2.7|4.2|1.3|Iris-versicolor
3188|3188|3188|399|399|69|70|5.6|2.5|3.9|1.1|Iris-versicolor
3189|3189|3189|92|92|72|73|6.3|2.5|4.9|1.5|Iris-versicolor
3190|3190|3190|425|425|37|38|4.9|3.1|1.5|0.1|Iris-setosa
3191|3191|3191|683|683|61|62|5.9|3.0|4.2|1.5|Iris-versicolor
3192|3192|3192|729|729|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
3193|3193|3193|1|1|92|93|5.8|2.6|4.0|1.2|Iris-versicolor
3194|3194|3194|441|441|22|23|4.6|3.6|1.0|0.2|Iris-setosa
3195|3195|3195|575|575|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
3196|3196|3196|94|94|131|132|7.9|3.8|6.4|2.0|Iris-virginica
3197|3197|3197|88|88|28|29|5.2|3.4|1.4|0.2|Iris-setosa
3198|3198|3198|171|171|70|71|5.9|3.2|4.8|1.8|Iris-versicolor
3199|3199|3199|379|Allez au boulot ! :)|41|42|4.5|2.3|1.3|0.3|Iris-setosa
3200|3200|3200|701|701|132|133|6.4|2.8|5.6|2.2|Iris-virginica
3201|3201|3201|496|496|1|2|4.9|3.0|1.4|0.2|Iris-setosa
3202|3202|3202|143|143|86|87|6.7|3.1|4.7|1.5|Iris-versicolor
3203|3203|3203|451|451|127|128|6.1|3.0|4.9|1.8|Iris-virginica
3204|3204|3204|655|655|-44444|74|6.1|2.8|4.7|1.2|Iris-versicolor
3205|3205|3205|10|10|134|135|6.1|2.6|5.6|1.4|Iris-virginica
3206|3206|3206|702|702|25|26|5.0|3.0|1.6|0.2|Iris-setosa
3207|3207|3207|184|184|60|61|5.0|2.0|3.5|1.0|Iris-versicolor
3208|3208|3208|390|390|85|86|6.0|3.4|4.5|1.6|Iris-versicolor
3209|3209|3209|694|694|104|105|6.5|3.0|5.8|2.2|Iris-virginica
3210|3210|3210|426|426|59|60|5.2|2.7|3.9|1.4|Iris-versicolor
3211|3211|3211|350|350|64|65|5.6|2.9|3.6|1.3|Iris-versicolor
3212|3212|3212|486|486|15|16|5.7|4.4|1.5|0.4|Iris-setosa
3213|3213|3213|387|387|71|72|6.1|2.8|4.0|1.3|Iris-versicolor
3214|3214|3214|704|704|26|27|5.0|3.4|1.6|0.4|Iris-setosa
3215|3215|3215|410|Allez au boulot ! :)|56|57|6.3|3.3|4.7|1.6|Iris-versicolor
3216|3216|3216|26|26|135|136|7.7|3.0|6.1|2.3|Iris-virginica
3217|3217|3217|637|637|99|100|5.7|2.8|4.1|1.3|Iris-versicolor
3218|3218|3218|582|Allez au boulot ! :)|66|67|5.6|3.0|4.5|1.5|Iris-versicolor
3219|3219|3219|293|293|107|108|7.3|2.9|6.3|1.8|Iris-virginica
3220|3220|3220|580|5555555555|34|35|4.9|3.1|1.5|0.1|Iris-setosa
3221|3221|3221|299|299|140|141|6.7|3.1|5.6|2.4|Iris-virginica
3222|3222|3222|513|513|115|116|6.4|3.2|5.3|2.3|Iris-virginica
3223|3223|3223|511|511|97|98|6.2|2.9|4.3|1.3|Iris-versicolor
3224|3224|3224|324|324|141|142|6.9|3.1|5.1|2.3|Iris-virginica
3225|3225|3225|294|294|127|128|6.1|3.0|4.9|1.8|Iris-virginica
3226|3226|3226|282|282|136|137|6.3|3.4|5.6|2.4|Iris-virginica
3227|3227|3227|513|513|115|116|6.4|3.2|5.3|2.3|Iris-virginica
3228|3228|3228|596|596|49|50|5.0|3.3|1.4|0.2|Iris-setosa
3229|3229|3229|606|606|43|44|5.0|3.5|1.6|0.6|Iris-setosa
3230|3230|3230|720|720|24|nan|4.8|3.4|1.9|0.2|Iris-setosa
3231|3231|3231|650|650|21|22|5.1|3.7|1.5|0.4|Iris-setosa
3232|3232|3232|317|317|130|131|7.4|2.8|6.1|1.9|Iris-virginica
3233|3233|3233|457|457|149|150|5.9|3.0|5.1|1.8|Iris-virginica
3234|3234|3234|502|502|130|131|7.4|2.8|6.1|1.9|Iris-virginica
3235|3235|3235|344|344|8|9|4.4|2.9|1.4|0.2|Iris-setosa
3236|3236|3236|87|87|42|43|4.4|3.2|1.3|0.2|Iris-setosa
3237|3237|3237|381|381|114|115|5.8|2.8|5.1|2.4|Iris-virginica
3238|3238|3238|184|184|60|61|5.0|2.0|3.5|1.0|Iris-versicolor
3239|3239|3239|241|241|16|17|5.4|3.9|1.3|0.4|Iris-setosa
3240|3240|3240|366|366|93|94|5.0|2.3|3.3|1.0|Iris-versicolor
3241|3241|3241|504|504|106|107|4.9|2.5|4.5|1.7|Iris-virginica
3242|3242|3242|412|412|76|77|6.8|2.8|4.8|1.4|Iris-versicolor
3243|3243|3243|729|729|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
3244|3244|3244|133|133|42|43|4.4|3.2|1.3|0.2|Iris-setosa
3245|3245|3245|363|363|124|125|6.7|3.3|5.7|2.1|Iris-virginica
3246|3246|3246|725|725|62|63|6.0|2.2|4.0|1.0|Iris-versicolor
